Time,Right_hand_fatigue,Right_hand_intermittent,Left_hand_fatigue,Left_hand_intermittent,,
53,30.9878289471,108.256850268,22.8067202882,13.5473765507,,
53.1,30.5565349157,34.4247032602,22.3754262568,4.30151075171,,
53.2,30.7721819314,6.44450297044,22.5910732725,2.57633462595,,
53.3,30.5565349157,3.43892268883,22.3754262568,2.36068761023,,
53.4,30.7721819314,2.57633462595,22.3754262568,1.92939357879,,
53.5,32.2817110415,2.36068761023,22.3754262568,1.92939357879,,
53.6,32.2817110415,2.14504059451,22.3754262568,1.92939357879,,
53.7,32.2817110415,2.14504059451,22.8067202882,1.71374656307,,
53.8,32.4973580572,1.92939357879,22.8067202882,1.71374656307,,
53.9,32.4973580572,2.14504059451,22.5910732725,1.0668055159,,
54,32.2817110415,5.15062087611,22.5910732725,1.28245253162,,
54.1,31.85041701,42.3901649034,22.3754262568,4.51715776743,,
54.2,32.2817110415,78.3358268363,22.5910732725,80.7079440092,,
54.3,32.2817110415,91.0455228253,22.8067202882,109.766379378,,
54.4,31.6347699943,93.6198090755,22.5910732725,114.941907755,,
54.5,30.9878289471,99.2266314842,22.3754262568,116.869252958,,
54.6,31.6347699943,103.52609386,22.5910732725,126.559890727,,
54.7,32.0660640257,105.898211033,22.5910732725,131.721941166,,
54.8,31.6347699943,105.466917002,22.1597792411,138.393520714,,
54.9,31.2034759629,103.310446844,22.1597792411,109.982026393,,
55,30.9878289471,105.251269986,21.9441322254,28.1844177428,,
55.1,31.2034759629,107.825556236,21.7284852096,7.95403208048,,
55.2,30.9878289471,87.8108175895,21.5128381939,4.08586373599,,
55.3,30.7721819314,16.3507877551,21.9441322254,3.65456970455,,
55.4,30.7721819314,3.22327567311,22.1597792411,3.22327567311,,
55.5,30.9878289471,2.14504059451,21.7284852096,3.22327567311,,
55.6,30.7721819314,1.92939357879,21.5128381939,2.79198164167,,
55.7,30.5565349157,1.71374656307,21.7284852096,3.00762865739,,
55.8,30.1252408843,1.71374656307,21.7284852096,3.00762865739,,
55.9,30.3408879,1.71374656307,21.7284852096,3.00762865739,,
56,30.5565349157,1.71374656307,21.9441322254,3.22327567311,,
56.1,29.4782998371,1.71374656307,21.9441322254,3.22327567311,,
56.2,29.9095938685,1.71374656307,21.9441322254,22.5910732725,,
56.3,29.9095938685,1.71374656307,21.5128381939,113.001084613,,
56.4,30.1252408843,1.71374656307,21.5128381939,115.791017879,,
56.5,30.3408879,1.71374656307,21.2971911782,112.354143566,,
56.6,30.1252408843,1.71374656307,21.2971911782,110.844614456,,
56.7,30.1252408843,1.92939357879,20.8658971468,111.060261472,,
56.8,30.3408879,2.14504059451,20.4346031153,111.922849535,,
56.9,30.1252408843,4.51715776743,20.4346031153,114.941907755,,
57,30.1252408843,24.1006023826,20.4346031153,89.3203466996,,
57.1,30.1252408843,72.9581293818,20.4346031153,18.9385519437,,
57.2,29.4782998371,88.6734056524,20.4346031153,4.93497386039,,
57.3,29.9095938685,93.8354560912,20.4346031153,3.00762865739,,
57.4,30.1252408843,96.2075732641,20.2189560996,2.79198164167,,
57.5,29.6939468528,99.8735725314,20.2189560996,2.36068761023,,
57.6,30.1252408843,103.310446844,19.7876620681,2.36068761023,,
57.7,30.1252408843,108.041203252,19.5720150524,2.79198164167,,
57.8,29.6939468528,107.623387159,19.5720150524,31.6347699943,,
57.9,30.1252408843,107.192093127,19.5720150524,106.976446112,,
58,29.9095938685,110.844614456,19.5720150524,106.329505065,,
58.1,29.4782998371,107.623387159,19.7876620681,103.52609386,,
58.2,29.4782998371,106.976446112,19.7876620681,114.294966708,,
58.3,29.4782998371,99.8735725314,19.7876620681,123.109538475,,
58.4,29.4782998371,31.85041701,19.5720150524,128.716360884,,
58.5,29.4782998371,3.87021672027,19.7876620681,126.344243711,,
58.6,29.4782998371,1.49809954735,19.7876620681,71.4486002717,,
58.7,29.2626528214,1.49809954735,19.7876620681,17.6446698494,,
58.8,28.8313587899,1.49809954735,19.7876620681,3.65456970455,,
58.9,28.8313587899,1.49809954735,19.7876620681,2.57633462595,,
59,29.0470058057,1.49809954735,19.7876620681,2.57633462595,,
59.1,29.0470058057,1.49809954735,19.7876620681,2.36068761023,,
59.2,29.2626528214,1.49809954735,19.7876620681,2.36068761023,,
59.3,29.0470058057,1.49809954735,20.0033090839,2.14504059451,,
59.4,29.2626528214,1.49809954735,19.7876620681,2.36068761023,,
59.5,28.4000647585,1.49809954735,19.5720150524,2.36068761023,,
59.6,28.8313587899,1.49809954735,19.5720150524,2.36068761023,,
59.7,28.6157117742,1.71374656307,19.5720150524,2.36068761023,,
59.8,29.2626528214,1.49809954735,19.7876620681,2.36068761023,,
59.9,28.1844177428,1.49809954735,19.7876620681,2.36068761023,,
60,26.6883665712,1.49809954735,19.7876620681,2.36068761023,,
60.1,26.6883665712,,19.5720150524,,,
60.2,26.6883665712,,19.5720150524,,,
60.3,25.8257785083,,19.5720150524,,,
60.4,25.6101314926,,19.5720150524,,,
60.5,26.041425524,,19.7876620681,,,
60.6,26.6883665712,,20.2189560996,,,
60.7,26.6883665712,,20.2189560996,,,
60.8,26.6883665712,,19.7876620681,,,
60.9,27.3218296799,,19.3698459752,,,
61,28.1844177428,,19.1541989595,,,
61.1,28.1844177428,,19.5720150524,,,
61.2,28.1844177428,,19.7876620681,,,
61.3,28.1844177428,,19.5720150524,,,
61.4,28.4000647585,,19.3698459752,,,
61.5,28.4000647585,,19.3698459752,,,
61.6,28.4000647585,,19.1541989595,,,
61.7,28.8313587899,,19.1541989595,,,
61.8,29.0470058057,,19.7876620681,,,
61.9,29.0470058057,,19.5720150524,,,
62,29.2626528214,,18.5072579123,,,
62.1,28.8313587899,,18.0759638809,,,
62.2,29.0470058057,,18.2916108966,,,
62.3,28.8313587899,,19.1541989595,,,
62.4,28.4000647585,,19.5720150524,,,
62.5,28.1844177428,,18.9385519437,,,
62.6,28.1844177428,,17.8603168651,,,
62.7,27.968770727,,17.8603168651,,,
62.8,28.1844177428,,18.2916108966,,,
62.9,28.1844177428,,17.4290228337,,,
63,27.5374766956,,17.8603168651,,,
63.1,27.5374766956,,18.5072579123,,,
63.2,27.5374766956,,18.5072579123,,,
63.3,27.5374766956,,18.0759638809,,,
63.4,27.968770727,,18.0759638809,,,
63.5,28.1844177428,,17.213375818,,,
63.6,27.5374766956,,17.213375818,,,
63.7,27.5374766956,,17.4290228337,,,
63.8,27.7531237113,,17.8603168651,,,
63.9,27.968770727,,17.8603168651,,,
64,27.968770727,,17.213375818,,,
64.1,27.968770727,,16.9977288023,,,
64.2,27.968770727,,17.213375818,,,
64.3,27.968770727,,17.6446698494,,,
64.4,27.7531237113,,18.0759638809,,,
64.5,27.3218296799,,18.2916108966,,,
64.6,27.7531237113,,18.2916108966,,,
64.7,27.7531237113,,18.2916108966,,,
64.8,27.7531237113,,18.722904928,,,
64.9,27.7531237113,,18.722904928,,,
65,28.1844177428,,18.5072579123,,,
65.1,27.968770727,,18.0759638809,,,
65.2,27.7531237113,,18.5072579123,,,
65.3,27.7531237113,,18.2916108966,,,
65.4,27.968770727,,18.5072579123,,,
65.5,27.3218296799,,18.0759638809,,,
65.6,27.5374766956,,18.0759638809,,,
65.7,27.5374766956,,17.8603168651,,,
65.8,27.3218296799,,18.0759638809,,,
65.9,27.3218296799,,18.0759638809,,,
66,27.5374766956,,17.8603168651,,,
66.1,27.3218296799,,17.6446698494,,,
66.2,27.3218296799,,17.8603168651,,,
66.3,27.3218296799,,17.6446698494,,,
66.4,27.3218296799,,17.6446698494,,,
66.5,27.3218296799,,17.6446698494,,,
66.6,27.3218296799,,17.6446698494,,,
66.7,27.7531237113,,17.8603168651,,,
66.8,27.5374766956,,17.8603168651,,,
66.9,27.7531237113,,17.8603168651,,,
67,27.5374766956,,18.0759638809,,,
67.1,27.7531237113,,18.9385519437,,,
67.2,27.7531237113,,19.3698459752,,,
67.3,28.1844177428,,19.1541989595,,,
67.4,28.1844177428,,18.722904928,,,
67.5,28.1844177428,,18.5072579123,,,
67.6,28.1844177428,,18.2916108966,,,
67.7,28.1844177428,,18.2916108966,,,
67.8,28.1844177428,,18.5072579123,,,
67.9,28.4000647585,,18.9385519437,,,
68,27.3218296799,,19.3698459752,,,
68.1,27.7531237113,,18.722904928,,,
68.2,27.3218296799,,18.5072579123,,,
68.3,27.1061826642,,18.722904928,,,
68.4,27.5374766956,,18.722904928,,,
68.5,28.1844177428,,18.5072579123,,,
68.6,28.1844177428,,18.5072579123,,,
68.7,28.1844177428,,18.722904928,,,
68.8,28.4000647585,,18.9385519437,,,
68.9,28.6157117742,,18.9385519437,,,
69,28.4000647585,,18.9385519437,,,
69.1,28.4000647585,,18.722904928,,,
69.2,29.0470058057,,18.722904928,,,
69.3,29.0470058057,,18.5072579123,,,
69.4,29.0470058057,,18.2916108966,,,
69.5,29.0470058057,,18.2916108966,,,
69.6,28.8313587899,,18.0759638809,,,
69.7,28.4000647585,,17.8603168651,,,
69.8,27.7531237113,,18.0759638809,,,
69.9,27.968770727,,17.8603168651,,,
70,27.968770727,,18.0759638809,,,
70.1,28.4000647585,,17.8603168651,,,
70.2,28.1844177428,,17.6446698494,,,
70.3,27.968770727,,17.8603168651,,,
70.4,28.1844177428,,18.0759638809,,,
70.5,28.1844177428,,18.0759638809,,,
70.6,28.4000647585,,17.8603168651,,,
70.7,27.7531237113,,17.6446698494,,,
70.8,27.3218296799,,17.4290228337,,,
70.9,27.5374766956,,17.213375818,,,
71,27.5374766956,,17.8603168651,,,
71.1,27.5374766956,,17.4290228337,,,
71.2,27.5374766956,,17.213375818,,,
71.3,27.3218296799,,16.9977288023,,,
71.4,27.3218296799,,16.9977288023,,,
71.5,27.3218296799,,17.213375818,,,
71.6,27.3218296799,,17.4290228337,,,
71.7,27.1061826642,,17.213375818,,,
71.8,27.3218296799,,16.9977288023,,,
71.9,27.3218296799,,17.213375818,,,
72,27.5374766956,,16.9977288023,,,
72.1,27.1061826642,,16.5664347708,,,
72.2,26.6883665712,,16.3507877551,,,
72.3,26.4727195555,,16.5664347708,,,
72.4,26.8905356484,,16.5664347708,,,
72.5,26.8905356484,,16.3507877551,,,
72.6,26.8905356484,,16.3507877551,,,
72.7,26.4727195555,,16.1351407394,,,
72.8,26.041425524,,15.9194937237,,,
72.9,26.6883665712,,16.3507877551,,,
73,26.2570725398,,16.3507877551,,,
73.1,26.041425524,,16.5664347708,,,
73.2,26.041425524,,16.9977288023,,,
73.3,26.4727195555,,16.5664347708,,,
73.4,26.2570725398,,15.9194937237,,,
73.5,26.041425524,,16.3507877551,,,
73.6,25.6101314926,,16.3507877551,,,
73.7,26.041425524,,16.3507877551,,,
73.8,26.041425524,,16.3507877551,,,
73.9,25.8257785083,,16.1351407394,,,
74,25.8257785083,,15.9194937237,,,
74.1,25.8257785083,,15.7038467079,,,
74.2,25.8257785083,,16.1351407394,,,
74.3,26.041425524,,16.3507877551,,,
74.4,25.8257785083,,16.7820817865,,,
74.5,26.041425524,,16.5664347708,,,
74.6,26.2570725398,,16.3507877551,,,
74.7,26.041425524,,16.1351407394,,,
74.8,26.2570725398,,16.3507877551,,,
74.9,25.8257785083,,16.7820817865,,,
75,26.041425524,,16.5664347708,,,
75.1,25.6101314926,,16.5664347708,,,
75.2,25.3944844769,,16.3507877551,,,
75.3,25.3944844769,,15.4881996922,,,
75.4,25.3944844769,,15.7038467079,,,
75.5,25.3944844769,,16.1351407394,,,
75.6,25.3944844769,,16.1351407394,,,
75.7,25.6101314926,,15.7038467079,,,
75.8,25.6101314926,,15.7038467079,,,
75.9,25.8257785083,,15.4881996922,,,
76,26.041425524,,15.7038467079,,,
76.1,26.041425524,,15.4881996922,,,
76.2,25.8257785083,,15.4881996922,,,
76.3,25.8257785083,,15.0569056608,,,
76.4,26.2570725398,,15.0569056608,,,
76.5,26.041425524,,14.8412586451,,,
76.6,25.8257785083,,14.4099646136,,,
76.7,25.6101314926,,14.6256116293,,,
76.8,26.041425524,,13.9786705822,,,
76.9,26.041425524,,13.7630235665,,,
77,26.041425524,,13.9786705822,,,
77.1,26.041425524,,14.4099646136,,,
77.2,26.041425524,,14.4099646136,,,
77.3,26.2570725398,,14.1943175979,,,
77.4,26.4727195555,,14.1943175979,,,
77.5,26.4727195555,,13.7630235665,,,
77.6,26.6883665712,,13.5473765507,,,
77.7,26.6883665712,,13.5473765507,,,
77.8,26.4727195555,,13.1160825193,,,
77.9,26.4727195555,,12.9004355036,,,
78,26.041425524,,13.1160825193,,,
78.1,25.8257785083,,13.331729535,,,
78.2,26.041425524,,13.331729535,,,
78.3,26.041425524,,13.1160825193,,,
78.4,25.8257785083,,13.331729535,,,
78.5,25.6101314926,,13.331729535,,,
78.6,25.6101314926,,12.9004355036,,,
78.7,25.3944844769,,13.1160825193,,,
78.8,24.7475434297,,12.6847884879,,,
78.9,24.9631904454,,12.6847884879,,,
79,25.1788374612,,12.6847884879,,,
79.1,25.3944844769,,12.6847884879,,,
79.2,25.6101314926,,12.9004355036,,,
79.3,25.8257785083,,12.9004355036,,,
79.4,26.041425524,,12.9004355036,,,
79.5,26.041425524,,13.1160825193,,,
79.6,26.2570725398,,13.1160825193,,,
79.7,26.041425524,,12.9004355036,,,
79.8,26.041425524,,13.1160825193,,,
79.9,26.041425524,,13.331729535,,,
80,26.041425524,,13.1160825193,,,
80.1,26.041425524,,,,,
80.2,25.8257785083,,,,,
80.3,25.8257785083,,,,,
80.4,25.6101314926,,,,,
80.5,26.2570725398,,,,,
80.6,26.4727195555,,,,,
80.7,26.4727195555,,,,,
80.8,26.6883665712,,,,,
80.9,26.4727195555,,,,,
81,26.2570725398,,,,,
81.1,26.4727195555,,,,,
81.2,26.2570725398,,,,,
81.3,26.041425524,,,,,
81.4,26.041425524,,,,,
81.5,26.4727195555,,,,,
81.6,26.2570725398,,,,,
81.7,26.2570725398,,,,,
81.8,26.4727195555,,,,,
81.9,25.8257785083,,,,,
82,25.6101314926,,,,,
82.1,26.041425524,,,,,
82.2,25.8257785083,,,,,
82.3,24.9631904454,,,,,
82.4,24.9631904454,,,,,
82.5,25.3944844769,,,,,
82.6,25.6101314926,,,,,
82.7,25.6101314926,,,,,
82.8,25.8257785083,,,,,
82.9,25.8257785083,,,,,
83,25.8257785083,,,,,
83.1,25.6101314926,,,,,
83.2,25.8257785083,,,,,
83.3,26.041425524,,,,,
83.4,26.2570725398,,,,,
83.5,25.8257785083,,,,,
83.6,25.6101314926,,,,,
83.7,25.6101314926,,,,,
83.8,25.6101314926,,,,,
83.9,25.3944844769,,,,,
84,25.6101314926,,,,,
84.1,26.041425524,,,,,
84.2,26.041425524,,,,,
84.3,25.8257785083,,,,,
84.4,25.8257785083,,,,,
84.5,25.8257785083,,,,,
84.6,26.041425524,,,,,
84.7,26.2570725398,,,,,
84.8,26.2570725398,,,,,
84.9,26.2570725398,,,,,
85,26.041425524,,,,,
85.1,25.8257785083,,,,,
85.2,25.8257785083,,,,,
85.3,25.8257785083,,,,,
85.4,26.041425524,,,,,
85.5,26.041425524,,,,,
85.6,26.041425524,,,,,
85.7,26.041425524,,,,,
85.8,26.041425524,,,,,
85.9,25.8257785083,,,,,
86,25.8257785083,,,,,
86.1,25.6101314926,,,,,
86.2,25.6101314926,,,,,
86.3,25.3944844769,,,,,
86.4,25.1788374612,,,,,
86.5,25.6101314926,,,,,
86.6,25.6101314926,,,,,
86.7,24.7475434297,,,,,
86.8,24.531896414,,,,,
86.9,24.531896414,,,,,
87,24.531896414,,,,,
87.1,24.3162493983,,,,,
87.2,24.9631904454,,,,,
87.3,24.7475434297,,,,,
87.4,24.7475434297,,,,,
87.5,25.1788374612,,,,,
87.6,25.6101314926,,,,,
87.7,25.3944844769,,,,,
87.8,25.3944844769,,,,,
87.9,25.3944844769,,,,,
88,25.6101314926,,,,,
88.1,25.6101314926,,,,,
88.2,25.6101314926,,,,,
88.3,25.3944844769,,,,,
88.4,25.3944844769,,,,,
88.5,25.6101314926,,,,,
88.6,25.3944844769,,,,,
88.7,25.6101314926,,,,,
88.8,25.6101314926,,,,,
88.9,25.6101314926,,,,,
89,25.3944844769,,,,,
89.1,25.6101314926,,,,,
89.2,25.6101314926,,,,,
89.3,25.6101314926,,,,,
89.4,25.6101314926,,,,,
89.5,25.6101314926,,,,,
89.6,25.3944844769,,,,,
89.7,25.1788374612,,,,,
89.8,25.6101314926,,,,,
89.9,25.6101314926,,,,,
90,24.7475434297,,,,,
90.1,25.1788374612,,,,,
90.2,25.3944844769,,,,,
90.3,25.1788374612,,,,,
90.4,25.3944844769,,,,,
90.5,25.3944844769,,,,,
90.6,25.6101314926,,,,,
90.7,25.3944844769,,,,,
90.8,25.3944844769,,,,,
90.9,25.3944844769,,,,,
91,25.1788374612,,,,,
91.1,25.1788374612,,,,,
91.2,24.9631904454,,,,,
91.3,25.1788374612,,,,,
91.4,24.9631904454,,,,,
91.5,24.9631904454,,,,,
91.6,24.7475434297,,,,,
91.7,24.9631904454,,,,,
91.8,24.7475434297,,,,,
91.9,24.9631904454,,,,,
92,24.7475434297,,,,,
92.1,24.7475434297,,,,,
92.2,24.531896414,,,,,
92.3,24.7475434297,,,,,
92.4,24.7475434297,,,,,
92.5,24.7475434297,,,,,
92.6,24.7475434297,,,,,
92.7,24.7475434297,,,,,
92.8,24.7475434297,,,,,
92.9,24.9631904454,,,,,
93,25.1788374612,,,,,
93.1,25.1788374612,,,,,
93.2,25.1788374612,,,,,
93.3,25.3944844769,,,,,
93.4,24.9631904454,,,,,
93.5,25.3944844769,,,,,
93.6,25.1788374612,,,,,
93.7,25.1788374612,,,,,
93.8,24.9631904454,,,,,
93.9,25.1788374612,,,,,
94,24.9631904454,,,,,
94.1,24.7475434297,,,,,
94.2,24.3162493983,,,,,
94.3,24.3162493983,,,,,
94.4,24.3162493983,,,,,
94.5,23.8849553668,,,,,
94.6,23.022367304,,,,,
94.7,23.022367304,,,,,
94.8,23.8849553668,,,,,
94.9,24.531896414,,,,,
95,23.8849553668,,,,,
95.1,24.1006023826,,,,,
95.2,24.531896414,,,,,
95.3,23.8849553668,,,,,
95.4,24.1006023826,,,,,
95.5,24.531896414,,,,,
95.6,24.3162493983,,,,,
95.7,23.8849553668,,,,,
95.8,24.1006023826,,,,,
95.9,24.3162493983,,,,,
96,24.1006023826,,,,,
96.1,24.531896414,,,,,
96.2,24.531896414,,,,,
96.3,24.3162493983,,,,,
96.4,24.1006023826,,,,,
96.5,24.3162493983,,,,,
96.6,24.3162493983,,,,,
96.7,24.531896414,,,,,
96.8,24.7475434297,,,,,
96.9,24.3162493983,,,,,
97,24.3162493983,,,,,
97.1,24.3162493983,,,,,
97.2,24.3162493983,,,,,
97.3,23.8849553668,,,,,
97.4,23.8849553668,,,,,
97.5,24.1006023826,,,,,
97.6,24.1006023826,,,,,
97.7,23.8849553668,,,,,
97.8,23.6693083511,,,,,
97.9,23.8849553668,,,,,
98,23.8849553668,,,,,
98.1,23.8849553668,,,,,
98.2,23.6693083511,,,,,
98.3,24.1006023826,,,,,
98.4,23.8849553668,,,,,
98.5,23.8849553668,,,,,
98.6,23.8849553668,,,,,
98.7,23.8849553668,,,,,
98.8,23.8849553668,,,,,
98.9,23.8849553668,,,,,
99,23.2380143197,,,,,
99.1,22.8067202882,,,,,
99.2,22.8067202882,,,,,
99.3,23.2380143197,,,,,
99.4,23.6693083511,,,,,
99.5,23.6693083511,,,,,
99.6,23.6693083511,,,,,
99.7,23.4536613354,,,,,
99.8,23.4536613354,,,,,
99.9,23.6693083511,,,,,
100,23.6693083511,,,,,